Age,Age_Category,Gender,State,City,Latitude,Longitude,Residence,Occupational_Status,Favourite_Movies,Movie_Genre
19,11-20,Female,Kerala,Kannur,11.8745,75.3704,Rural,Student,Home,Comedy
19,11-20,Female,Kerala,Kannur,11.8745,75.3704,Rural,Student,Hridayam,Romance
20,11-20,Male,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Forrest Gump,Comedy
20,11-20,Male,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Inception,Sci-Fi
20,11-20,Male,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Cool Runnings,Comedy
12,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Drishyam 2,Crime
12,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Priest,Action
12,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Master,Action
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Mission Mangal,Fiction
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Spiderman: No Way Home,Sci-Fi
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,KGF,Action
28,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Hridayam,Romance
28,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Anarkali,Drama
28,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Kilukkam,Comedy
19,11-20,Male,Kannur,Irrity,11.9819,75.6703,Town/City,Student,John Wick,Action
19,11-20,Male,Kannur,Irrity,11.9819,75.6703,Town/City,Student,Spiderman,Superhero
19,11-20,Male,Kannur,Irrity,11.9819,75.6703,Town/City,Student,Shang-Chi,Fantasy
18,11-20,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Hridayam,Romance
18,11-20,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Minnal Murali,Action
18,11-20,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Spiderman: No Way Home,Sci-Fi
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Unemployed,Conjuring,Horror
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Unemployed,Uri,Action
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Unemployed,Raazi,Thriller
24,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Drishyam,Crime
23,21-30,Male,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,Jai Bhim,Mystery
23,21-30,Male,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,Udham Singh,Biopic
23,21-30,Male,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,Shershaah,Action
20,11-20,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,The Sky Is Pink,Drama
20,11-20,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,To All The Boys I've Loved Before,Romantic Comedy
20,11-20,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Puspha,Action
21,21-30,Female,Delhi,Delhi,28.66,77.23,Metrpolitan,Student,Ludo,Anthology
19,11-20,Female,Haryana,Hisar,29.1492,75.7217,Town/City,Student,Now You See Me,Thriller
19,11-20,Female,Haryana,Hisar,29.1492,75.7217,Town/City,Student,Now You See Me 2,Thriller
19,11-20,Female,Haryana,Hisar,29.1492,75.7217,Town/City,Student,Shutter Island,Mystery
22,21-30,Male,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Student,The Maze Runner,Thriller
22,21-30,Male,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Student,Shawshank Redemption,Drama
22,21-30,Male,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Student,The Wolf of Wall Street,Crime
22,21-30,Female,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
22,21-30,Female,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Student,83,Drama
22,21-30,Female,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Student,Bell Bottom,Thriller
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Avengers Endgame,Sci-Fi
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Along with the Gods,Drama
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Barfi,Romantic Comedy
25,21-30,Female,Bihar,Madhubani,26.3483,86.0712,Town/City,Student,Shershaah,Action
25,21-30,Female,Bihar,Madhubani,26.3483,86.0712,Town/City,Student,Zindagi Na Milegi Dobara,Comedy
25,21-30,Female,Bihar,Madhubani,26.3483,86.0712,Town/City,Student,To All The Boys I've Loved Before,Romantic Comedy
16,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Hridayam,Romance
16,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Most Eligible Bachelor,Romantic Comedy
16,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Dear Comrade,Action
20,11-20,Female,Jharkhand,Ranchi,23.3556,85.3347,Town/City,Student,Super Deluxe,Drama
20,11-20,Female,Jharkhand,Ranchi,23.3556,85.3347,Town/City,Student,A Death in the Gunj,Drama
20,11-20,Female,Jharkhand,Ranchi,23.3556,85.3347,Town/City,Student,Kumbalangi Nights,Romantic Comedy
28,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Drishyam 2,Crime
28,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Operation Java,Thriller
28,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Anjaam Pathiraa,Thriller
21,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Hachi: A Dog's Tale,Drama
21,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Goli Soda,Action
21,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Hello My Name Is Doris,Romantic Comedy
20,11-20,Female,Haryana,Kundli,28.8676,77.118,Town/City,Student,Gunjan Saxena,Drama
20,11-20,Female,Haryana,Kundli,28.8676,77.118,Town/City,Student,Uri,Action
20,11-20,Female,Haryana,Kundli,28.8676,77.118,Town/City,Student,Raazi,Thriller
38,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Rural,Employed,Article 15,Crime
38,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Rural,Employed,Nomadland,Drama
38,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Rural,Employed,Home,Comedy
26,21-30,Male,Bihar,Motihari,26.6438,84.904,Town/City,Unemployed,KGF,Action
26,21-30,Male,Bihar,Motihari,26.6438,84.904,Town/City,Unemployed,Pushpa,Action
26,21-30,Male,Bihar,Motihari,26.6438,84.904,Town/City,Unemployed,Radhe,Comedy
23,21-30,Female,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Qismat 2,Romance
23,21-30,Female,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Akhanda,Action
23,21-30,Female,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Thalaivi,Biopic
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Black Widow,Fantasy
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Home,Comedy
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Spiderman 3,Fantasy
28,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Shershaah,Action
28,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Sooryavanshi,Action
28,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Satyamev Jayate 2,Action
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Hereditary,Horror
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Autopsy of Jane Doe,Horror
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Avengers Endgame,Sci-Fi
18,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Student,Minnal Murali,Action
21,21-30,Female,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Student,Shiddat,Romance
21,21-30,Female,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Student,Shershaah,Action
21,21-30,Female,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Student,Mere Brother Ki Dulhan,Romantic Comedy
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Memento,Thriller
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Devil's Advocate,Horror
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Andhadhun,Crime
20,11-20,Female,Tamil Nadu,Coimbatore,11,76.9667,Metrpolitan,Student,Minnal Murali,Action
20,11-20,Female,Tamil Nadu,Coimbatore,11,76.9667,Metrpolitan,Student,Pursuit Of Happiness,Drama
20,11-20,Female,Tamil Nadu,Coimbatore,11,76.9667,Metrpolitan,Student,Maanaadu,Sci-Fi
20,11-20,Female,Haryana,Sonipat,28.9958,77.0114,Town/City,Student,Shershaah,Action
20,11-20,Female,Haryana,Sonipat,28.9958,77.0114,Town/City,Student,Sooryavanshi,Action
20,11-20,Female,Haryana,Sonipat,28.9958,77.0114,Town/City,Student,Guilty,Thriller
47,41-50,Male,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Employed,Hridayam,Romance
47,41-50,Male,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Employed,KGF,Action
20,11-20,Male,Karnataka,Maddur,12.5867,77.0453,Town/City,Employed,Kurukshetra,Mythological
20,11-20,Male,Karnataka,Maddur,12.5867,77.0453,Town/City,Employed,Yuvarathnaa,Action
20,11-20,Male,Karnataka,Maddur,12.5867,77.0453,Town/City,Employed,Roberrt,Drama
21,21-30,Female,Telangana,Hyderabad,17.3667,78.4667,Town/City,Student,The Trial of the Chicago 7,Drama
21,21-30,Female,Telangana,Hyderabad,17.3667,78.4667,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Telangana,Hyderabad,17.3667,78.4667,Town/City,Student,Don't Look Up,Comedy
62,61-70,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Unemployed,Home,Comedy
